Trial_ID,SppVar,Seedlots,Seed_Class,StockType,Num_Planted,Planting_Comments,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,Survival_est,Damage_Comments,SiteIndex,SiteIndex_Method,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3
EP1392-REVS,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BULL,LW,2010.23,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVN,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLE,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACN,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LADY,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,CW,2010.205,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GAVN,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PGTI,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,YC,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-RISK,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LADY,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVN,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIL,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVN,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,CW,2012.207,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVN,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-STRO,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACN,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GAVN,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GAVN,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIL,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,YC,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GLEN,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,CW,2010.213,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LADY,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACN,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,FDI,2009.223,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LADY,LW,2010.234,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,FDI,2012.203,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVN,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-STRO,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LOON,LW,2009.205,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LYNX,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,LW,2009.209,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-STRO,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FNEL,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDI,2009.22,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,PY,2011.223,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,LW,2009.219,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,YC,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,CW,2011.206,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LADY,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,YC,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GAVN,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,FDI,2009.213,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACN,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,LW,2012.211,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GAVN,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,FDI,63057,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,LW,2012.204,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,YC,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,LW,2012.22,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-GOLD,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDI,2011.23,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,FDC,2010.206,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITS,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,FDI,2012.21,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLR,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,FDC,2010.214,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,PW,61256,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,FDI,2009.228,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-CRAN,LW,2009.222,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SKIM,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-REVS,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDI,60784,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MKRF,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,LW,OR_central,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,YC,Maritime,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PORT,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-NITI,FDC,63094,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,FDI,63016,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HOLB,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PARK,FDC,2010.222,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,FDI,63058,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,PY,ID_Plains,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-DEEP,LW,2009.212,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,LW,60773,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,CW,Cw_Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,PW,60785,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KITI,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,LW,ID_WA_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,LW,60779,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,PY,BC_south_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDC,2009.24,LC,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MTSH,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SPIR,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FSJN,FDC,63022,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACN,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-STRO,FDC,CoosBayOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-KALA,FDC,LongviewWA,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLE,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,FDC,SpringfieldOR,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,FDI,63077,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FNEL,FDI,ID_north,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HAIN,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HIGH,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACS,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MEND,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PGTI,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PLAC,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PREF,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,BA,BC_South_Int,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-BARN,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FORH,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-HAIN,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LIKE,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MEND,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PREF,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-SIST,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WIND,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-WINN,BG,Kootenay,B,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FLET,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FORH,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-FSJN,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LIKE,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-LYMN,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MACS,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MCLE,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-MEND,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
EP1392-PGTI,CW,63035,A,1-0 412A,,,,,,,,,,,,,,,,,
