Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
LW_2013_1412571,Operational,S-Pli70Sx20Lw8Fdi2-3-0.6-19/E-1156(15),LW,2013,2630,53.78000521,-125.4544565,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1536832,Operational,S-Sx53Pli47-1-0.3-19/E-1200(13),FDI,2013,945,54.46913484,-125.6181828,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1462371,Operational,S-Pli46Sx41Fdi13-1-0.2-20/E-1200(13),FDI,2013,2355,54.44012583,-125.4389009,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1462510,Operational,S-Pli62Sx38-1-0.2-20/E-1200(13),FDI,2013,2625,54.43485251,-125.4380473,,,,SBSdk,SBSmc2/06,,,,,,,,,,,,,,,,""
FDI_2013_1536818,Operational,S-Sx61Pli39-1-0.3-21/E-1200(13),FDI,2013,540,54.482916,-125.6473859,,,,SBSdk,SBSmc2/05,,,,,,,,,,,,,,,,""
FDI_2013_1536827,Operational,S-Sx62Pli38-1-0.3-19/E-1200(13),FDI,2013,430,54.47762696,-125.6350615,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1007959,Operational,S-Sx52Pli48-10-3.4-17/E-1040(16),FDI,2013,345,54.50377545,-125.379176,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1462497,Operational,S-Pli52Sx48-1-0.2-18/E-1200(13),FDI,2013,4075,54.43923642,-125.4100034,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1462370,Operational,S-Pli56Sx44-1-0.2-18/E-1200(13),FDI,2013,4040,54.42606003,-125.5088896,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1536824,Operational,S-Sx58Pli42-1-0.3-21/E-1200(13),FDI,2013,455,54.47739404,-125.6487251,,,,SBSdk,SBSmc2/05,,,,,,,,,,,,,,,,""
FDI_2013_1462493,Operational,S-Pli60Sx33Fdi7-1-0.2-20/E-1200(13),FDI,2013,60,54.40743581,-125.4204745,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1462470,Operational,S-Pli58Sx32Fdi10-1-0.2-20/E-1200(13),FDI,2013,285,54.41358427,-125.4178726,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1462270,Operational,S-Sx65Pli35-1-0.3-19/E-1200(13),FDI,2013,1020,54.84701796,-125.7452355,,,,SBSmc2,SBSmc2/06,,,,,,,,,,,,,,,,""
FDI_2013_1536820,Operational,S-Sx51Pli49-1-0.3-21/E-1200(13),FDI,2013,740,54.4810317,-125.6495739,,,,SBSdk,SBSmc2/05,,,,,,,,,,,,,,,,""
FDI_2013_94018,Operational,S-Pli93Sx7-10-2.9-16/E-880(13),FDI,2013,980,54.52197785,-125.2009893,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2013_1462471,Operational,S-Pli59Sx38Fdi3-1-0.2-20/E-1200(13),FDI,2013,925,54.42154083,-125.4299368,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1542493,Operational,S-Fdi100-1-0.2-16/H-1200(13),FDI,2013,810,53.78601011,-124.799974,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1542491,Operational,S-Fdi100-1-0.2-8/H-1200(13),FDI,2013,810,53.7661818,-124.8538282,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
PY_2013_1382353,Operational,S-Fdi80Pli20-1-0.2-17/E-1000(13),PY,2013,720,52.08954675,-122.3823661,,,,IDFdk3,IDFdk3/01,,,,,,,,,,,,,,,,""
FDI_2013_1542490,Operational,S-Fdi100-1-0.2-14/H-1200(13),FDI,2013,810,53.7753585,-124.8322908,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1463754,Operational,S-Pli75Sx19Fdi6-1-0.2-12/H-1200(13),FDI,2013,1940,53.82889323,-124.6852819,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1431772,Operational,S-Pli61Sx24Fdi15-1-0.2-16/H-1136(13),FDI,2013,41175,53.94964918,-124.6459517,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
PY_2013_121243,Operational,S-Pli100-3-0.3-21/E-30(11),PY,2013,2705,52.29613753,-122.7089401,,,,IDFdk3,IDFdk3/01,,,,,,,,,,,,,,,,""
FDI_2013_1463780,Operational,S-Fdi100-1-0.2-13/H-1200(13),FDI,2013,810,53.83168141,-124.7591232,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1542492,Operational,S-Pli81Sx19-1-0.2-13/H-1200(13),FDI,2013,810,53.78474101,-124.813149,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1463779,Operational,S-Pli100-1-0.2-15/H-1100(13),FDI,2013,810,53.84781557,-124.6663784,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1472231,Operational,S-Sx63Pli31Fdi6-3-0.4-16/E-1083(15),FDI,2013,5200,54.09700061,-125.2842698,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1472231,Operational,S-Sx63Pli31Fdi6-3-0.4-16/E-1083(15),LW,2013,2100,54.09700061,-125.2842698,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1431390,Operational,S-Pli100-1-0.2-19/H-1200(13),FDI,2013,13230,53.95583822,-124.7393514,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2013_1412597,Operational,S-Pli72Sx25Fdi2Lw1-3-0.5-18/E-1169(15),FDI,2013,9000,53.86179266,-125.3018994,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412597,Operational,S-Pli72Sx25Fdi2Lw1-3-0.5-18/E-1169(15),LW,2013,3880,53.86179266,-125.3018994,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1472232,Operational,S-Sx64Pli29Fdi4Lw3-3-0.4-16/E-1089(15),FDI,2013,2200,54.09431467,-125.2855795,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1472232,Operational,S-Sx64Pli29Fdi4Lw3-3-0.4-16/E-1089(15),LW,2013,1680,54.09431467,-125.2855795,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1472230,Operational,S-Sx76Pli21Lw3-2-0.4-16/E-1187(15),FDI,2013,4400,54.09959154,-125.2857932,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1472230,Operational,S-Sx76Pli21Lw3-2-0.4-16/E-1187(15),LW,2013,2100,54.09959154,-125.2857932,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412570,Operational,S-Sx50Pl50-3-0.5-18/E-1192(19),FDI,2013,4000,53.79263495,-125.4579453,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412570,Operational,S-Sx50Pl50-3-0.5-18/E-1192(19),LW,2013,2310,53.79263495,-125.4579453,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412572,Operational,S-Sx60Pli32Fdi5Lw3-3-0.6-15/E-1200(15),LW,2013,6425,53.7953206,-125.3718112,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412572,Operational,S-Sx60Pli32Fdi5Lw3-3-0.6-15/E-1200(15),FDI,2013,12010,53.7953206,-125.3718112,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412592,Operational,S-Pli51Sx46Lw2Fdi1-3-0.5-19/E-1200(15),LW,2013,1890,53.88193381,-125.2852193,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412592,Operational,S-Pli51Sx46Lw2Fdi1-3-0.5-19/E-1200(15),FDI,2013,2700,53.88193381,-125.2852193,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412594,Operational,S-Pli82Sx16Lw1Fdi1-3-0.5-19/E-1189(15),LW,2013,4040,53.8491161,-125.3416873,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412594,Operational,S-Pli82Sx16Lw1Fdi1-3-0.5-19/E-1189(15),FDI,2013,4145,53.8491161,-125.3416873,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412596,Operational,S-Pli69Sx29Fdi1Lw1-3-0.4-18/E-1199(15),LW,2013,16520,53.85059024,-125.3231214,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412596,Operational,S-Pli69Sx29Fdi1Lw1-3-0.4-18/E-1199(15),FDI,2013,23405,53.85059024,-125.3231214,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1412598,Operational,S-Pli50Sx45Fdi4Lw1-3-0.5-19/E-1200(15),LW,2013,2490,53.85865713,-125.3241442,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412598,Operational,S-Pli50Sx45Fdi4Lw1-3-0.5-19/E-1200(15),FDI,2013,4960,53.85865713,-125.3241442,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2013_1476190,Operational,S-Pli86Sx11Fdi2Lw1-9-3.2-19/E-1200(15),LW,2013,5110,53.83434279,-125.2897023,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2013_1476190,Operational,S-Pli86Sx11Fdi2Lw1-9-3.2-19/E-1200(15),FDI,2013,6000,53.83434279,-125.2897023,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LW_2013_1412593,Operational,S-Sx62Pli15Fdi15Lw8-4-0.5-18/E-1154(15),LW,2013,3805,53.8603361,-125.3720577,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1412593,Operational,S-Sx62Pli15Fdi15Lw8-4-0.5-18/E-1154(15),FDI,2013,7515,53.8603361,-125.3720577,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1612996,Operational,S-Pli71Sx28Fdi1-1-0.1-15/H-1184(14),FDI,2013,18225,54.13166797,-124.7582737,,,,SBSmc2,SBSdw3/01,,,,,,,,,,,,,,,,""
LW_2014_1423472,Operational,S-Pli44Fdi32Sx22Bl2-1-0.2-20/E-1167(14),LW,2014,870,52.35660823,-121.6703838,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1228670,Operational,S-Pli81Sx15Fdi4-1-0.2-22/E-1175(14),LW,2014,4950,52.09441822,-121.3058913,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2014_1416675,Operational,S-Pli84Sx13Fdi3-4-0.5-20/E-1166(16),FDI,2014,7410,53.80232501,-125.3854465,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1416675,Operational,S-Pli84Sx13Fdi3-4-0.5-20/E-1166(16),LW,2014,7495,53.80232501,-125.3854465,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1416676,Operational,S-Pli76Sx23Fdi1-3-0.4-20/E-1200(16),FDI,2014,5780,53.8034109,-125.3747174,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1416676,Operational,S-Pli76Sx23Fdi1-3-0.4-20/E-1200(16),LW,2014,5220,53.8034109,-125.3747174,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1416673,Operational,S-Pli81Sx17Fdi2-3-0.4-20/E-1200(16),FDI,2014,6850,53.80986745,-125.3891785,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1416671,Operational,S-Pli78Sx17Fdi5-4-0.6-20/E-1183(16),FDI,2014,10510,53.81994591,-125.3904741,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1451293,Operational,S-Pli88Bl6Sx6-1-0.2-22/E-1200(14),LW,2014,810,52.3155392,-121.5742878,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2014_1412599,Operational,S-Pli84Sx15Fdi1-3-0.6-20/E-1181(16),FDI,2014,7250,53.84709356,-125.3637701,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1412599,Operational,S-Pli84Sx15Fdi1-3-0.6-20/E-1181(16),LW,2014,5270,53.84709356,-125.3637701,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1563256,Operational,S-Fdi38Pli35Sx27-4-0.5-18/H-1135(16),LW,2014,2520,52.71222954,-122.6704883,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
FDI_2014_1416670,Operational,S-Pli66Sx33Fdi1-3-0.5-20/E-1200(16),FDI,2014,13450,53.82672752,-125.3883593,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1416674,Operational,S-Pli86Sx12Fdi2-3-0.5-20/E-1184(16),FDI,2014,9070,53.80638872,-125.3845306,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1416674,Operational,S-Pli86Sx12Fdi2-3-0.5-20/E-1184(16),LW,2014,8290,53.80638872,-125.3845306,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1228671,Operational,S-Pli59Fdi35Sx6-1-0.2-20/E-1133(15),LW,2014,2880,52.10620453,-121.330182,,,,SBSdw2,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1452675,Operational,S-Pli56Fdi22Sx22-1-0.2-22/E-1133(14),LW,2014,1170,52.36294869,-121.5853644,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2014_1068061,Operational,S-Pli66Sx34-14-3.6-19/E-1180(19),FDI,2014,6615,53.78955058,-125.3012608,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1068061,Operational,S-Pli66Sx34-14-3.6-19/E-1180(19),LW,2014,1575,53.78955058,-125.3012608,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1402712,Operational,S-Pli55Sx45-2-0.2-18/E-1010(16),LW,2014,4410,54.36519214,-126.318048,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
PW_2014_1402712,Operational,S-Pli55Sx45-2-0.2-18/E-1010(16),PW,2014,945,54.36519214,-126.318048,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1402712,Operational,S-Pli55Sx45-2-0.2-18/E-1010(16),FDI,2014,13230,54.36519214,-126.318048,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_118725,Operational,S-Pli80Sx20-13-3.6-26/I-1086(16),FDI,2014,3150,53.86848088,-125.6941226,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2014_44150,Operational,S-Sx55Pli45-10-1.0-20/E-1133(17),FDI,2014,11340,54.44011557,-126.0814962,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1540610,Operational,S-Sx54Bl42Pli4-1-0.1-20/H-1200(14),FDI,2014,630,54.99916966,-127.2198983,,,,ICHmc1,ICHmc1/03,,,,,,,,,,,,,,,,""
FDI_2014_118581,Operational,S-Pli60Sx40-8-1.4-20/E-1000(18),FDI,2014,1575,53.86059529,-125.389426,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_118581,Operational,S-Pli60Sx40-8-1.4-20/E-1000(18),LW,2014,630,53.86059529,-125.389426,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2014_1527531,Operational,S-Sx62Pli27Fdi11-1-0.2-21/E-1188(14),LW,2014,1080,52.60654105,-122.0444756,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1595195,Operational,S-Fdi49Sx46Lw3Bl2-1-0.2-23/E-1200(14),LW,2014,885,52.41663432,-121.2023831,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
PW_2014_1595195,Operational,S-Fdi49Sx46Lw3Bl2-1-0.2-23/E-1200(14),PW,2014,420,52.41663432,-121.2023831,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2014_1580836,Operational,S-Fdi40Sx38Pli15Lw7-1-0.2-21/E-1183(14),LW,2014,11880,52.62105985,-122.0271531,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1519591,Operational,S-Pli38Sx34Fdi27Lw1-1-0.2-22/E-1192(14),LW,2014,2160,52.43340627,-121.2343801,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
PW_2014_1519591,Operational,S-Pli38Sx34Fdi27Lw1-1-0.2-22/E-1192(14),PW,2014,750,52.43340627,-121.2343801,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2014_1580817,Operational,S-Pli38Fdi31Sx28Lw3-1-0.2-21/E-1193(14),LW,2014,4320,52.60480301,-122.0345807,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1527731,Operational,S-Sx45Fdi43Lw12-1-0.2-22/E-1200(14),LW,2014,14915,52.39495881,-121.3269552,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2014_1425932,Operational,S-Fdi60Pli20Sx15Lw5-1-0.2-22/E-1100(14),LW,2014,4320,52.61040413,-122.0177539,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1425933,Operational,S-Sx63Fdi17Pli11Lw9-1-0.2-22/E-1200(14),LW,2014,2160,52.59683634,-122.0107828,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1226773,Operational,S-Fdi56Sx43Cw1-1-0.2-22/E-1200(14),LW,2014,1440,52.42672201,-121.1925647,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
PW_2014_1226773,Operational,S-Fdi56Sx43Cw1-1-0.2-22/E-1200(14),PW,2014,555,52.42672201,-121.1925647,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2014_1580835,Operational,S-Fdi48Pli26Sx17Lw9-1-0.2-21/E-1184(14),LW,2014,6120,52.62656289,-122.047936,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1279091,Operational,S-Fdi68Sx28Lw4-1-0.2-22/E-1174(14),LW,2014,2160,52.54995372,-122.1081932,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1425931,Operational,S-Fdi44Sx37Pli18Lw1-1-0.2-21/E-1188(14),LW,2014,3600,52.60677792,-122.0058714,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2014_1481130,Operational,S-Sx77Pli19Lw2Fdi2-1-0.2-21/E-1180(14),LW,2014,720,52.58336236,-122.0061435,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2013_1625336,Operational,S-Sx100-4-0.6-20/E-1200(15),LW,2013,2420,54.09079373,-122.1142252,,,,SBSwk1,SBSwk1/01,,,,,,,,,,,,,,,,""
LW_2014_1362573,Operational,S-Pli66Sx34-2-0.4-18/E-1156(13),LW,2014,5670,55.70305538,-123.7944511,,,,SBSmk2,SBSmk2/03,,,,,,,,,,,,,,,,""
LW_2014_1280990,Operational,S-Sx52Pli48-1-0.3-21/E-1175(10),LW,2014,2050,55.6314773,-123.7215238,,,,SBSmk2,SBSmk2/04,,,,,,,,,,,,,,,,""
LW_2014_1412432,Operational,S-Pli76Sx21Lw3-1-0.2-21/E-1200(14),LW,2014,1260,55.79016407,-123.9714446,,,,SBSmk2,SBSmk2/01,,,,,,,,,,,,,,,,""
LW_2014_1412434,Operational,S-Pli53Sx27Lw20-1-0.2-21/E-1180(14),LW,2014,12400,55.78883431,-123.9543334,,,,SBSmk2,SBSmk2/01,,,,,,,,,,,,,,,,""
FDI_2014_1540890,Operational,S-Pli70Sx25Bl5-7-1.8-18/E-1061(19),FDI,2014,3780,55.20276282,-122.9891108,,,,SBSwk2,SBSwk2/03,,,,,,,,,,,,,,,,""
LW_2014_1549470,Operational,S-Pli41Sx36Lw23-1-0.2-21/E-1200(14),LW,2014,6690,55.6878921,-123.859027,,,,SBSmk2,SBSmk2/02,,,,,,,,,,,,,,,,""
LW_2014_1522014,Operational,S-Sx43Lw32Pli25-1-0.3-21/E-1200(14),LW,2014,9470,55.77322834,-123.9053993,,,,SBSmk2,SBSmk2/04,,,,,,,,,,,,,,,,""
LW_2014_1525230,Operational,S-Pli74Sx18Fdi8-1-0.2-20/E-1186(14),LW,2014,1095,52.42507829,-122.0972974,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2014_1452690,Operational,S-Pli42Sx22Fdi16Lw13Bl7-1-0.2-21/E-1200(14),LW,2014,16050,52.38886348,-121.7145152,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2015_1651421,Operational,S-Sx85Ep15-3-0.3-20/E-1000(16),LW,2015,630,54.05883244,-122.0282338,,,,SBSwk1,SBSwk1/11,,,,,,,,,,,,,,,,""
FDI_2014_1651373,Operational,S-Sx66Pli29Bl5-3-0.2-21/E-1050(16),FDI,2014,1545,54.48041581,-125.6811327,,,,SBSdk,SBSmc2/05,,,,,,,,,,,,,,,,""
LW_2013_1652723,Operational,S-Sx60Fdi20Pli20-2-0.2-18/E-1088(14),LW,2013,2205,54.45322294,-126.2523138,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2013_1652723,Operational,S-Sx60Fdi20Pli20-2-0.2-18/E-1088(14),FDI,2013,11340,54.45322294,-126.2523138,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1607491,Operational,S-Pli48Sx42Bl10-3-0.3-19/E-1153(17),FDI,2014,1530,54.4584208,-126.0094918,,,,SBSmc2,SBSmc2/05,,,,,,,,,,,,,,,,""
LW_2014_1644380,Operational,S-Pli54Sx23Fdi23-4-0.7-22/E-1185(16),LW,2014,2040,53.89534034,-123.2899653,,,,SBSdw3,SBSdw3/01,,,,,,,,,,,,,,,,""
LW_2014_1610675,Operational,S-Sx44Pli43Bl8Lw5-1-0.2-18/H-1200(14),LW,2014,1890,54.99860296,-122.7893951,,,,SBSwk1,SBSwk1/01,,,,,,,,,,,,,,,,""
FDI_2014_1607502,Operational,S-Pli50Sx50-2-0.3-20/E-1200(15),FDI,2014,165,54.39751609,-125.4410439,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2014_1538852,Operational,S-Pli69Sx16Fdi15-5-0.9-22/E-1111(18),FDI,2014,2430,54.39553784,-124.5091122,,,,SBSmc2,SBSdw3/01,,,,,,,,,,,,,,,,""
FDI_2014_1464014,Operational,S-Sx65Pli35-1-0.2-16/H-1254(14),FDI,2014,29607,52.04107058,-120.5238771,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
LW_2014_1464014,Operational,S-Sx65Pli35-1-0.2-16/H-1254(14),LW,2014,3495,52.04107058,-120.5238771,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
FDI_2014_1004624,Operational,S-Sx82Pli18-9-2.1-18/I-1000(17),FDI,2014,400,54.10031999,-125.9474428,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1009042,Operational,S-Pli54Sx46-10-3.1-18/E-1200(16),FDI,2014,1325,54.10266356,-125.949066,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1536838,Operational,S-Pli69Sx29Fdi2-3-0.2-18/E-1050(16),FDI,2014,600,54.36237895,-125.5481271,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1462150,Operational,S-Sx61Pli37Bl2-2-0.2-19/E-1133(14),FDI,2014,1020,54.31820661,-125.3737238,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1606838,Operational,S-Sx63Pli28Bl7Fdi2-1-0.1-15/H-1200(15),FDI,2014,915,53.99380603,-127.079167,,,,ESSFmc,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1524632,Operational,S-Sx63Pli29Fdi7Bl1-1-0.1-15/H-1187(14),FDI,2014,8820,54.01286475,-126.9663337,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2014_1452674,Operational,S-Pli60Fdi26Sx14-1-0.2-22/E-1171(14),LW,2014,1160,52.36658326,-121.5673194,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2014_1607499,Operational,S-Pli62Sx38-2-0.4-18/E-1182(15),FDI,2014,850,54.38565444,-125.4771375,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1574578,Operational,S-Pli31Sx31Bl21Fdi17-1-0.1-18/H-1200(15),FDI,2014,9315,54.21579517,-127.3097016,,,,SBSmc2,SBSmc2/05,,,,,,,,,,,,,,,,""
FDI_2014_106930,Operational,S-Sx73Pli27-1-0.2-19/E-1200(12),FDI,2014,345,53.98603263,-126.7381901,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2014_1572143,Operational,S-Pli78Fdi10Sx8Lw4-1-0.2-18/E-1200(14),LW,2014,2935,53.76775303,-122.9282256,,,,SBSdw3,SBSdw3/04,,,,,,,,,,,,,,,,""
FDI_2014_1004623,Operational,S-Sx53Pli47-10-2.4-18/I-1200(17),FDI,2014,350,54.10128404,-125.9528517,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2014_1536814,Operational,S-Pli84Sx16-3-0.5-18/E-1133(17),FDI,2014,600,54.48236718,-125.6636177,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2013_1543392,Operational,S-Pli83Sx11Fdi6-1-0.2-16/H-1191(13),FDI,2013,2430,54.15685113,-124.6682509,,,,SBSmc2,SBSmc2/10,,,,,,,,,,,,,,,,""
FDI_2014_1536845,Operational,S-Pli74Sx22Bl4-2-0.3-18/E-840(16),FDI,2014,300,54.37785147,-125.4144675,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2014_1607441,Operational,S-Pli48Sx48Bl4-6-1.0-16/E-920(18),LW,2014,300,54.78818027,-127.409832,,,,ESSFmc,ESSFmc/01,,,,,,,,,,,,,,,,""
LW_2014_1587715,Operational,S-Pli74Sx14Fdi11Lw1-1-0.2-22/E-1144(14),LW,2014,11045,53.55708319,-122.9828887,,,,SBSdw3,SBSdw3/01,,,,,,,,,,,,,,,,""
LW_2014_1539591,Operational,S-Pli100-1-0.2-18/E-1200(17),LW,2014,1560,53.87120355,-123.326771,,,,SBSdw3,SBSdw3/04,,,,,,,,,,,,,,,,""
FDI_2014_1607503,Operational,S-Sx52Pli48-2-0.3-21/E-1000(15),FDI,2014,285,54.3997122,-125.4360992,,,,SBSmc2,SBSdk/07,,,,,,,,,,,,,,,,""
