Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
FDI_2008_-574990000,Operational,S-Pli48Sx28Fdi24-28-12.0-19/E-1125(13),FDI,2008,11600,53.91323876,-125.5385275,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_77610,Operational,S-Pli80Sx20-9-1.4-15/E-975(18),LW,2009,2940,52.14514394,-121.146035,,,,SBSmc1,SBSmc1/08,,,,,,,,,,,,,,,,""
LW_2009_1258070,Operational,S-Pli43Sx38Fdi14Hw5-11-4.0-24/E-1086(18),LW,2009,1325,52.20510164,-120.8014353,,,,ICHmk3,ICHmk3,,,,,,,,,,,,,,,,""
LW_2009_1258051,Operational,S-Fdi50Pli33Sx17-11-2.2-24/E-1088(18),LW,2009,6375,52.2310507,-120.9102693,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2009_1226771,Operational,S-Fdi87Sx11Pli2-1-0.3-21/O-1169(09),LW,2009,4720,52.31243106,-121.241921,,,,SBSdw1,SBSdw1,,,,,,,,,,,,,,,,""
LW_2009_1084628,Operational,S-Sx39Pli38Fdi21Bl2-9-2.0-24/E-1078(15),LW,2009,165,52.21767462,-120.7561607,,,,ICHwk2,ICHwk2/04,,,,,,,,,,,,,,,,""
LW_2009_1226931,Operational,S-Fdi100-1-0.3-24/O-1200(09),LW,2009,6230,52.42363936,-121.1613048,,,,ICHmk3,ICHmk3/03,,,,,,,,,,,,,,,,""
LW_2009_1226774,Operational,S-Pli59Sx22Fdi11Bl8-13-2.6-22/E-1018(19),LW,2009,1140,52.30893765,-121.2433514,,,,SBSdw1,SBSdw1,,,,,,,,,,,,,,,,""
FDI_2009_1227011,Operational,S-Sx47Pli27Bl15Fdi11-3-0.3-15/E-1067(10),FDI,2009,16080,52.17733697,-120.9428944,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
LW_2009_1240351,Operational,S-Fdi66Sx29Pli5-1-0.3-23/O-1200(09),LW,2009,5520,52.21089179,-120.7683951,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2009_1240350,Operational,S-Pli70Sx21Bl9-12-4.8-21/E-1067(19),LW,2009,1925,52.22980427,-120.7752226,,,,ICHmk3,ICHwk2,,,,,,,,,,,,,,,,""
LW_2009_1258091,Operational,S-Fdi63Pli16Sx13Bl3Cw3Hw2-10-2.2-22/M-1200(17),LW,2009,2030,52.2261748,-120.7249245,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
FDI_2005_43801,Operational,S-Sx67Pli29Fdi4-10-1.8-15/E-1200(12),FDI,2005,2640,53.47890056,-125.2820133,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
FDI_2005_43799,Operational,S-Pli65Fdi18Sx17-12-3.0-20/E-1200(14),FDI,2005,1680,53.48216423,-125.2748143,,,,SBSdk,SBSdk/03,,,,,,,,,,,,,,,,""
LS_2007_1085168,Operational,S-Pli53Sx37Fdi6Bl2Ls1Cw1-9-2.3-24/E-1086(15),LS,2007,4860,52.2060357,-120.9516698,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
FDI_2008_1171810,Operational,S-Pli66Sx33Fdi1-11-3.4-19/E-1169(17),FDI,2008,6075,53.8012169,-125.4795709,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1168790,Operational,S-Pli74Sx26-9-1.2-21/E-1200(17),FDI,2008,4425,53.81575971,-125.5110961,,,,SBSdk,SBSdk/07,,,,,,,,,,,,,,,,""
FDI_2008_1174733,Operational,S-Pli53Sx41Bl6-11-2.1-21/E-1160(18),FDI,2008,315,53.90197658,-124.8010513,,,,SBSmc2,SBSmc2/08,,,,,,,,,,,,,,,,""
FDI_2008_1181470,Operational,S-Pli60Sx30Bl7Fdi3-11-3.2-21/S-1400(18),FDI,2008,3240,53.1446447,-121.5303793,,,,ESSFwk1,SBSwk1/01,,,,,,,,,,,,,,,,""
CW_2006_1226972,Operational,S-Fdi78Sx11Bl7Pli4-4-0.5-21/E-833(10),CW,2006,1635,52.98649879,-119.3140952,,,,SBSdh1,SBSdh1/01,,,,,,,,,,,,,,,,""
FDI_2008_1100516,Operational,S-Sx48Pli41Fdi11-4-0.2-20/M-1086(11),FDI,2008,4060,54.87270387,-124.891783,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1100517,Operational,S-Pli73Sx27-4-0.4-19/E-1120(11),FDI,2008,2420,54.86494066,-124.8952256,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1100530,Operational,S-Sx61Pli22Fdi17-9-1.4-20/I-1000(17),FDI,2008,2640,54.85283948,-124.8910048,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2008_1165551,Operational,S-Sx55Pli42Fdi3-9-1.4-19/E-1182(17),FDI,2008,3360,54.85985254,-124.8944498,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2008_1168071,Operational,S-Pli83Sx17-10-2.9-24/I-1120(14),LW,2008,2160,53.90849014,-124.7395126,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2008_1120484,Operational,S-Pli63Sx33Fdi4-12-3.5-20/I-1080(19),FDI,2008,31590,53.8266646,-124.6516977,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2008_1168170,Operational,S-Pli83Sx17-10-2.8-19/E-1080(16),FDI,2008,1300,53.876981,-125.593951,,,,SBSdk,SBSmc2/05,,,,,,,,,,,,,,,,""
LW_2008_1103996,Operational,S-Pli88Sx12-11-2.8-20/E-1160(18),LW,2008,1380,52.59495398,-122.8503386,,,,SBPSmk,SBPSmk/06,,,,,,,,,,,,,,,,""
LW_2008_1103998,Operational,S-Pli88Sx12-12-3.3-20/E-1167(19),LW,2008,960,52.59848526,-122.8382916,,,,SBPSmk,SBPSmk/01,,,,,,,,,,,,,,,,""
LW_2008_1167051,Operational,S-Pli100-10-2.4-20/I-667(15),LW,2008,2380,53.87395081,-124.8084556,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
CW_2008_47220,Operational,S-Ba65Hw35-12-4.2-26/I-880(12),CW,2008,500,54.10943133,-128.2931452,,,,MHmm1,CWHvm2/08,,,,,,,,,,,,,,,,""
FDI_2008_85160,Operational,S-Pli75Sx25-10-1.8-19/I-950(18),FDI,2008,3355,54.38083782,-125.813015,,,,SBSmc2,SBSmc2/10,,,,,,,,,,,,,,,,""
FDI_2008_87094,Operational,S-Fdi64Pli32Sx4-1-0.3-15/E-1197(08),FDI,2008,3950,54.17048564,-126.0153982,,,,SBSmc2,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2008_105182,Operational,S-Pli61Sx38Bl1-13-3.3-19/I-1106(18),FDI,2008,1086,54.44656458,-126.0095904,,,,SBSmc2,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2008_1259191,Operational,S-Pli85Sx15-10-3.1-18/E-1172(17),FDI,2008,720,52.7302836,-122.7191159,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
CW_2007_1260551,Operational,S-Hw76Ba14Cw5Sx5-12-2.9-18/E-900(16),CW,2007,9380,55.55528536,-128.7978966,,,,ICHmc1,CWHws2/01,,,,,,,,,,,,,,,,""
CW_2006_89194,Operational,S-Hw72Sx23Pli4Bl1-13-3.5-21/E-1062(16),CW,2006,3405,55.59198228,-128.7377329,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
CW_2006_114877,Operational,S-Ba70Hw20Sx6Bl2Pli2-12-2.6-20/E-1200(16),CW,2006,3870,55.56209883,-128.7597495,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
FDI_2006_1185530,Operational,S-Pli50Sx45Fdi5-1-0.2-19/E-1340(07),FDI,2006,73,53.86731833,-126.3569987,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
PW_2008_1122732,Operational,S-Pli78Sx22-9-2.4-18/E-1192(16),PW,2008,4620,52.71915567,-122.7537473,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2008_1122732,Operational,S-Pli78Sx22-9-2.4-18/E-1192(16),LW,2008,2460,52.71915567,-122.7537473,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-480530000,Operational,S-Pli100-37-13.6-18/E-886(15),FDI,2009,1600,53.0384781,-123.1516643,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1162075,Operational,S-Pli65Sx27Bl7Fdi1-9-2.9-21/E-1171(17),LW,2009,975,52.54679508,-121.7926542,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2009_1265650,Operational,S-Pli58Sx42-8-0.9-20/M-1280(15),FDI,2009,2200,52.99340228,-122.9030981,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
FDI_2009_1235254,Operational,S-Sx67Pli33-3-0.1-20/E-100(08),FDI,2009,4375,53.67725258,-124.8986097,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-108810000,Operational,S-Pli90Sx10-13-4.5-18/E-1400(94),FDI,2009,5250,53.46149747,-123.722244,,,,SBPSdc,SBPSmk/01,,,,,,,,,,,,,,,,""
FDI_2009_-512320000,Operational,S-Pli81Sx19-41-11.0-18/E-1000(13),FDI,2009,8350,53.82584409,-126.6361789,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-491600000,Operational,S-Pli74Sx23Bl3-40-14.0-18/E-971(13),FDI,2009,100,53.8625719,-126.5660289,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-587370000,Operational,S-Pli52Sx48-30-13.0-19/E-960(13),FDI,2009,3250,53.88081103,-125.5827273,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_-587370000,Operational,S-Pli52Sx48-30-13.0-19/E-960(13),LW,2009,3240,53.88081103,-125.5827273,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-587270000,Operational,S-Pli70Sx30-33-12.0-20/E-867(13),FDI,2009,9760,53.88176291,-125.5147053,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1207054,Operational,S-Sx61Pli36Fdi3-10-1.6-19/E-1200(17),FDI,2009,15660,53.51448822,-123.8839456,,,,SBSmc2,SBSdw2/01,,,,,,,,,,,,,,,,""
FDI_2009_-576260000,Operational,S-Sx70Fdi21Pl9-5-0.9-18/E-1133(13),FDI,2009,6950,54.15150335,-125.6447083,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-577510000,Operational,S-Sx79Fdi21-5-0.7-18/E-1150(13),FDI,2009,4910,54.17907965,-125.1866294,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-577590000,Operational,S-Sx37Pli25Fdi20Lw18-1-0.2-19/E-1200(19),FDI,2009,26200,54.17460486,-125.1738579,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_-577590000,Operational,S-Sx37Pli25Fdi20Lw18-1-0.2-19/E-1200(19),LW,2009,,54.17460486,-125.1738579,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-577690000,Operational,S-Pli98Sx2-80-15.0-18/E-786(13),FDI,2009,1720,54.17466346,-125.1178525,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_-577690000,Operational,S-Pli98Sx2-80-15.0-18/E-786(13),LW,2009,8650,54.17466346,-125.1178525,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-512170000,Operational,S-Pli83Sx17-40-12.0-18/E-960(13),FDI,2009,730,53.80560057,-126.6010678,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-587280000,Operational,S-Pli79Sx21-36-14.0-20/E-1067(13),FDI,2009,4760,53.8852948,-125.5354311,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1207057,Operational,S-Sx89Pli7Fdi4-9-0.9-19/E-960(16),FDI,2009,6920,53.5290891,-123.8174438,,,,SBSmc2,SBSmc2/06,,,,,,,,,,,,,,,,""
LW_2009_-576640000,Operational,S-Sx80Pl20-13-3.2-18/E-400(13),LW,2009,1620,54.199256,-125.54617,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-576640000,Operational,S-Sx80Pl20-13-3.2-18/E-400(13),FDI,2009,9540,54.199256,-125.54617,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_1268611,Operational,S-Sx65Pli35-12-1.4-25/I-1164(19),LW,2009,4335,54.16363271,-125.2570998,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
BA_2009_89989,Operational,S-Sx71Ba29-1-0.2-24/E-1200(09),BA,2009,11600,54.90204986,-127.3961123,,,,ESSFwv,ICHmc1/04,,,,,,,,,,,,,,,,""
FDI_2009_1172750,Operational,S-Pli91Sx9-9-2.4-23/I-1160(17),FDI,2009,3115,53.69125499,-123.6507837,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
BA_2009_89986,Operational,S-Sx72Ba28-1-0.2-24/E-1187(09),BA,2009,9940,54.90610961,-127.3201207,,,,SBSdk,ICHmc1/04,,,,,,,,,,,,,,,,""
FDI_2008_1234192,Operational,S-Pli70Sx29Fdi1-1-0.2-16/H-1184(08),FDI,2008,4815,54.1411305,-124.6529017,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_-578240000,Operational,S-Sx56Pli43Bl1-9-1.1-18/E-1167(12),FDI,2009,6600,54.29225156,-125.7469828,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_-578240000,Operational,S-Sx56Pli43Bl1-9-1.1-18/E-1167(12),LW,2009,6525,54.29225156,-125.7469828,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_-588450000,Operational,S-Pli50Sx50-16-5.1-20/E-1167(10),LW,2009,315,54.04170892,-125.4951502,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-588450000,Operational,S-Pli50Sx50-16-5.1-20/E-1167(10),FDI,2009,330,54.04170892,-125.4951502,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_-588510000,Operational,S-Sx67Pli33-8-1.2-20/E-960(11),FDI,2009,315,54.04272048,-125.4829876,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2009_-588530000,Operational,S-Sx88Pli12-19-4.7-9/E-200(12),LW,2009,10755,54.05290889,-125.4734382,,,,SBSdk,SBSdk/09,,,,,,,,,,,,,,,,""
FDI_2009_-588530000,Operational,S-Sx88Pli12-19-4.7-9/E-200(12),FDI,2009,9015,54.05290889,-125.4734382,,,,SBSdk,SBSdk/09,,,,,,,,,,,,,,,,""
LW_2009_-592100000,Operational,S-Sx68Pli23Bl9-11-1.6-18/E-1162(12),LW,2009,5550,54.35898364,-126.3181935,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1166850,Operational,S-Pli71Sx21Fdi8-12-4.3-22/E-1145(18),LW,2009,585,52.26886955,-121.1856588,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2009_1184137,Operational,S-Pli65Fdi18Sx16Cw1-10-3.2-24/E-1092(17),LW,2009,1080,52.39740731,-121.2916384,,,,ICHmk3,ICHmk3/01,,,,,,,,,,,,,,,,""
LW_2009_45493,Operational,S-Pli92Sx8-12-3.2-19/E-1067(11),LW,2009,1125,54.45281767,-126.1491354,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_1117574,Operational,S-Pli95Bl3Sx1Fdi1-9-3.1-22/E-1098(18),LW,2009,675,52.31940521,-121.2302485,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2009_60546,Operational,S-Sx90Pli10-14-2.1-20/E-1000(12),FDI,2009,540,54.12569918,-125.1719372,,,,SBSdk,SBSdk/07,,,,,,,,,,,,,,,,""
LW_2009_1246347,Operational,S-Sx56Pli42Bl2-12-1.6-18/I-1137(19),LW,2009,6948,54.39260085,-126.3033929,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_1173570,Operational,S-Sx70Pli19Fdi11-11-1.8-23/E-1080(19),FDI,2009,1005,54.45630035,-126.0624169,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1246251,Operational,S-Sx61Pli32Fdi7-11-1.1-22/E-1115(19),FDI,2009,11291,54.40386616,-126.2311634,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2009_1246251,Operational,S-Sx61Pli32Fdi7-11-1.1-22/E-1115(19),LW,2009,10932,54.40386616,-126.2311634,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2009_1247784,Operational,S-Sx49Pli45Fdi6-11-1.1-18/I-994(19),FDI,2009,14090,54.4114462,-126.2374946,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_1247784,Operational,S-Sx49Pli45Fdi6-11-1.1-18/I-994(19),LW,2009,12623,54.4114462,-126.2374946,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1069377,Operational,S-Sx52Pli48-13-1.8-23/I-1140(19),FDI,2009,810,53.92000955,-125.6941241,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
FDI_2009_1202991,Operational,S-Fdi59Pli34Sx7-14-1.8-20/I-1120(18),FDI,2009,3880,54.11126881,-125.6344085,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2009_1202991,Operational,S-Fdi59Pli34Sx7-14-1.8-20/I-1120(18),LW,2009,315,54.11126881,-125.6344085,,,,SBSdk,SBSdk/05,,,,,,,,,,,,,,,,""
LW_2009_1202490,Operational,S-Pli52Sx46Fdi2-11-2.7-23/I-1050(19),LW,2009,1350,54.08233833,-125.1646932,,,,SBSdw3,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1228131,Operational,S-Pli73Sx27-5-0.5-20/E-1014(14),FDI,2009,8640,53.88908486,-125.9401735,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_1240190,Operational,S-Pli47Sx31Bl22-6-0.7-17/E-1200(14),LW,2009,6210,54.38486391,-125.7001906,,,,SBSmc2,SBSmc2/05,,,,,,,,,,,,,,,,""
FDI_2009_1224073,Operational,S-Pli63Sx33Bl2Fdi2-9-2.5-18/E-1176(17),FDI,2009,1575,53.62340725,-126.8159901,,,,SBSmc2,SBSmc2,,,,,,,,,,,,,,,,""
FDI_2009_1160290,Operational,S-Pli48Sx46Bl6-10-2.8-18/E-1033(18),FDI,2009,3480,53.96799064,-126.7771057,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_115316,Operational,S-Sx82Pli18-8-1.3-14/E-1000(16),FDI,2009,1080,54.18809902,-126.9969546,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_115633,Operational,S-Sx77Pli17Bl6-10-2.1-19/E-1160(15),FDI,2009,1245,54.1883875,-126.948286,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_102478,Operational,S-Pli52Sx47Bl1-10-2.6-18/E-1170(18),FDI,2009,6135,53.98399824,-126.8192224,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_1160915,Operational,S-Sx48Pl46Bl6-2-0.3-18/E-1152(10),FDI,2009,2940,53.95691306,-126.8187636,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2009_122522,Operational,S-Pli100-7-0.9-15/E-600(15),FDI,2009,1320,53.80423382,-124.0200329,,,,SBSmc2,SBSmc2/02,,,,,,,,,,,,,,,,""
LW_2009_121935,Operational,S-Pli97Sx3-11-2.3-21/E-971(16),LW,2009,645,52.14194627,-121.4039334,,,,SBSdw2,SBPSmk/06,,,,,,,,,,,,,,,,""
LW_2009_1273730,Operational,S-Sx41Pli41Fdi15Bl3-1-0.3-19/E-1160(09),LW,2009,375,52.45147353,-122.1164124,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2009_80323,Operational,S-Pli66Sx22Fdi10Cw1Hw1-9-2.9-24/E-1167(08),LW,2009,7200,52.45860109,-121.0334084,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
FDI_2009_1275776,Operational,S-Sx52Bl48-11-1.6-20/E-1000(16),FDI,2009,15510,52.18279609,-120.9400715,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
FDI_2009_1275772,Operational,S-Bl90Sx10-14-1.4-20/E-1200(16),FDI,2009,5414,52.17477988,-120.9364838,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
LW_2009_1275770,Operational,S-Sx39Fdi33Bl22Cw6-13-1.6-23/E-1200(16),LW,2009,30,52.21778643,-120.749521,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LW_2009_1277690,Operational,S-Pli42Sx29Fdi24Lw5-10-3.2-20/E-1152(17),LW,2009,4320,53.46418682,-123.5120108,,,,SBSdw2,SBSdw2/06,,,,,,,,,,,,,,,,""
LW_2009_1196511,Operational,S-Pli68Sx32-10-3.1-18/E-1200(17),LW,2009,2240,53.88990911,-123.4133326,,,,SBSdw3,SBSdw3/01,,,,,,,,,,,,,,,,""
FDI_2009_1213790,Operational,S-Sx53Pli47-12-2.0-21/I-1165(19),FDI,2009,930,54.06876575,-126.2482877,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_1213890,Operational,S-Sx53Pli47-12-1.7-21/I-1174(19),FDI,2009,9915,54.06591384,-126.3742804,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2009_48674,Operational,S-Sx64Pli36-12-0.7-21/E-933(19),FDI,2009,8640,54.06047431,-126.4198311,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2009_1187841,Operational,S-Pli50Sx49Fdi1-12-3.3-21/I-1176(19),FDI,2009,5895,54.03078904,-126.2746071,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
LW_2009_1279090,Operational,S-Pli60Sx40-8-1.2-19/E-1200(18),LW,2009,7560,54.43484414,-126.1465812,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
FDI_2009_1279090,Operational,S-Pli60Sx40-8-1.2-19/E-1200(18),FDI,2009,18465,54.43484414,-126.1465812,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
LW_2009_1067481,Operational,S-Pli52Sx46Fdi2-1-0.1-18/E-1156(09),LW,2009,600,52.07687458,-121.6974316,,,,SBPSmk,SBPSmk/01,,,,,,,,,,,,,,,,""
LW_2009_1085088,Operational,S-Sx58Pli42-1-0.2-20/E-1044(09),LW,2009,930,52.43113516,-122.1758227,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2009_1005789,Operational,S-Pli53Sx36Bl11-12-3.1-20/E-1100(15),LW,2009,435,52.22720721,-121.3677295,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
BA_2009_1260930,Operational,S-Ba57Hw31Sx8Bl4-11-2.2-19/E-1171(18),BA,2009,21615,55.95549071,-129.2116602,,,,ICHvc,ICHmc1/01,,,,,,,,,,,,,,,,""
LW_2009_1185372,Operational,S-Sx43Pli40Fdi14Bl3-1-0.2-22/E-1067(09),LW,2009,2205,52.33015473,-121.792279,,,,SBSdw1,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_2009_1290610,Operational,S-Pli66Fdi34-1-0.2-15/E-1200(09),FDI,2009,765,53.41133788,-123.5498758,,,,SBPSdc,SBSdw2/03,,,,,,,,,,,,,,,,""
LW_2009_1169954,Operational,S-Pli77Sx20Fdi3-11-3.8-20/E-1171(18),LW,2009,270,53.04029707,-122.8231401,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2009_1103995,Operational,S-Pli73Sx27-10-2.8-18/E-1100(18),LW,2009,540,52.90094847,-123.2198684,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_90723,Operational,S-Pli95Sx5-14-2.7-22/E-1200(18),LW,2009,495,52.21917037,-121.6887405,,,,SBSdw2,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2009_1256851,Operational,S-Pli82Sx18-10-3.1-18/E-1191(18),LW,2009,450,52.88428812,-123.172839,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1238570,Operational,S-Pli70Sx30-10-3.3-17/E-1138(18),LW,2009,1080,52.72807859,-122.7698222,,,,SBSmc2,SBSmc2/04,,,,,,,,,,,,,,,,""
LW_2009_1145350,Operational,S-Pli74Sx26-11-2.6-18/E-1188(19),LW,2009,360,52.80843337,-123.2974438,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1249470,Operational,S-Pli75Sx25-11-3.1-18/E-1181(19),LW,2009,540,52.8780271,-123.281393,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1145210,Operational,S-Pli90Sx10-11-3.1-18/E-1165(19),LW,2009,540,52.86935934,-123.1736106,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1250132,Operational,S-Pli79Sx21-10-2.3-16/E-1171(18),LW,2009,1080,52.66808761,-123.0985921,,,,MSxv,MSxv/01,,,,,,,,,,,,,,,,""
LW_2009_2745,Operational,S-Pli75Sx25-9-1.6-18/E-1170(17),LW,2009,660,53.00475225,-124.0087762,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1187863,Operational,S-Pli88Sx12-11-1.8-16/E-1195(17),LW,2009,1080,52.68121663,-123.0853549,,,,MSxv,MSxv/01,,,,,,,,,,,,,,,,""
LW_2009_1063650,Operational,S-Sx60Pli40-2-0.2-21/E-1200(14),LW,2009,360,52.63782646,-122.2668683,,,,SBSdw2,SBSdw1/01,,,,,,,,,,,,,,,,""
LW_2009_1122730,Operational,S-Pli77Sx13Fdi10-11-4.3-22/E-1165(19),LW,2009,2340,53.40129663,-122.8138802,,,,SBSmw,SBSmw/01,,,,,,,,,,,,,,,,""
LW_2009_2453,Operational,S-Pli80Sx20-10-1.5-18/E-1190(17),LW,2009,900,53.00253036,-123.9930234,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
LW_2009_1253331,Operational,S-Pli61Fdi27Sx12-10-3.7-21/E-1160(18),LW,2009,70,53.22931351,-122.9202746,,,,SBSdw2,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_2009_1253630,Operational,S-Pli71Sx29-1-0.2-18/E-1158(09),LW,2009,630,52.89602803,-123.1960298,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
