ID1,ID2,lat,long,el
1440417,FDI,53.95808699,-125.3628824,
1440311,LW,53.96963707,-125.4195314,
1439910,FDI,53.86211063,-125.3969478,
1476054,FDI,54.20455204,-126.4410191,
1476030,FDI,53.92180547,-125.8178188,
1476030,LW,53.92180547,-125.8178188,
109859,PY,52.08065401,-122.3775751,
1476791,LW,53.89387172,-125.4621052,
1416310,FDI,54.18011218,-127.048998,
1415450,FDI,53.97332232,-126.7199082,
1329111,FDI,53.71519931,-127.0681051,
1305911,FDI,53.9661364,-127.1841411,
1316730,FDI,53.98413776,-126.7048698,
1415331,FDI,53.78739147,-126.7200431,
1415910,FDI,53.73542934,-126.8190166,
1425630,LW,52.97288511,-119.3972978,
-627150000,FDI,53.90285017,-124.2880097,
1335950,LW,54.48506625,-124.6345482,
-629040000,FDI,54.27390298,-124.4055758,
1355171,LW,52.89804366,-119.3820112,
1355172,LW,52.92619178,-119.3995159,
1418116,PY,52.03786225,-122.3941862,
1348131,FDI,54.34490371,-124.6399952,
1294912,LW,53.87051741,-122.9279177,
1295633,LW,53.91302916,-122.8904013,
1435210,LW,54.32120178,-122.9227818,
1418130,PY,52.03029958,-122.3855199,
1418115,PY,52.03213356,-122.3951355,
1377571,PY,52.04600642,-122.3967831,
1418119,PY,52.00501114,-122.397912,
1375758,PY,52.02850577,-122.3519277,
61425,LW,53.98668544,-126.764866,
1242650,LW,54.19478933,-127.1459736,
105077,LW,54.12671852,-126.651545,
1236274,LW,54.19700265,-127.1771931,
105609,LW,54.13040665,-126.7046569,
1379230,LW,53.82213368,-126.964995,
1379070,LW,53.84227931,-126.9176959,
105083,LW,54.13319586,-126.6984315,
1258390,LW,54.19237318,-127.1603998,
1488567,CW,52.80245899,-119.1596295,
1488567,LW,52.80245899,-119.1596295,
1488275,CW,52.78017381,-119.1307264,
1442397,CW,52.77081873,-119.0591853,
1442397,FDI,52.77081873,-119.0591853,
1442397,LW,52.77081873,-119.0591853,
1498690,FDI,54.13902525,-125.9410382,
1498891,FDI,54.1538253,-125.8780639,
1498891,LW,54.1538253,-125.8780639,
1057041,LW,53.99004962,-122.8715008,
1452870,FDI,55.3835423,-127.8435517,
1378991,BA,55.39003679,-127.8500885,
1378991,FDI,55.39003679,-127.8500885,
1378991,LW,55.39003679,-127.8500885,
1317947,LW,55.46341705,-127.6376247,
1317947,FDI,55.46341705,-127.6376247,
1377810,FDI,55.36589973,-127.7956868,
1377810,LW,55.36589973,-127.7956868,
1460831,FDI,55.4534808,-127.6490354,
1460831,LW,55.4534808,-127.6490354,
1379132,FDI,55.39414439,-127.8250993,
1379132,LW,55.39414439,-127.8250993,
1384390,BA,55.37864003,-127.8384084,
1384390,LW,55.37864003,-127.8384084,
1420093,LW,54.16410304,-123.3162823,
1355660,LW,52.40430258,-121.2941632,
1428330,LW,52.88824437,-119.2905584,
1435250,LW,54.86964925,-123.0351697,
1406975,PW,52.88494323,-119.3002298,
1406975,LW,52.88494323,-119.3002298,
1406975,PY,52.88494323,-119.3002298,
1406975,PY,52.88494323,-119.3002298,
1406975,PW,52.88494323,-119.3002298,
1302710,LW,52.27438953,-121.1423868,
1302037,LW,52.27445629,-121.128215,
1302036,LW,52.27562034,-121.1341349,
1075692,FDI,53.30118636,-120.0599324,
1241193,LW,52.28130586,-121.3292079,
1285491,PY,53.91530258,-123.1446135,
1285491,PW,53.91530258,-123.1446135,
1285491,PY,53.91530258,-123.1446135,
1285491,PW,53.91530258,-123.1446135,
99052,FDI,55.52496907,-123.6163687,
65972,FDI,55.53858079,-123.6529955,
1375650,LW,52.00606439,-121.1468344,
1375616,LW,52.01150725,-121.1467674,
110761,LW,52.03464165,-121.3367471,
1310620,LW,52.02100469,-121.1088496,
1333050,FDI,52.63617583,-119.1250517,
1333050,CW,52.63617583,-119.1250517,
1333050,FDI,52.63353122,-119.146463,
1333050,CW,52.63353122,-119.146463,
1533086,FDI,54.22830822,-125.8400889,
1533310,FDI,55.37152033,-127.7785744,
1533310,LW,55.37152033,-127.7785744,
1188950,LW,53.96990518,-122.8907604,
1462530,FDI,54.41357054,-125.4542504,
105187,FDI,53.78057985,-125.4433162,
1385094,FDI,54.39289457,-125.4959115,
1007871,FDI,54.19519503,-125.1844588,
1007873,FDI,54.19941445,-125.1897405,
1534170,LW,54.82405904,-122.8786654,
1385750,FDI,54.19037779,-124.6403851,
1007870,FDI,54.19151193,-125.1864188,
1007872,FDI,54.19757863,-125.1873166,
119175,FDI,53.78002216,-125.4255319,
75702,FDI,54.75544292,-125.6099233,
1462390,FDI,54.40932364,-125.436382,
1529611,FDI,54.5494237,-125.7930752,
109940,FDI,53.79622288,-125.4552363,
107850,FDI,54.52827187,-125.1930643,
1431851,FDI,53.66228465,-125.0915276,
1386931,FDI,53.97634903,-124.8293258,
1541514,FDI,54.34378224,-125.823097,
1541572,FDI,54.33545932,-125.8302211,
1541570,FDI,54.33680867,-125.8310747,
1541571,FDI,54.33602806,-125.8322849,
1541573,FDI,54.33758239,-125.8256842,
1541574,FDI,54.33578588,-125.8258936,
1541552,FDI,54.33885369,-125.8304021,
1541559,FDI,54.33777905,-125.8329486,
1052422,CW,55.64762602,-127.9868495,
1223792,FDI,54.44480131,-126.0628537,
1492351,FDI,54.3698359,-126.1109582,
1492351,LW,54.3698359,-126.1109582,
82046,FDI,54.10580914,-125.5470068,
69719,FDI,53.80459076,-125.406699,
69719,LW,53.80459076,-125.406699,
1073706,FDI,53.8329153,-125.3352892,
73167,FDI,53.82675791,-125.3106805,
73167,LW,53.82675791,-125.3106805,
116270,FDI,53.87181287,-125.3508331,
116270,LW,53.87181287,-125.3508331,
1492493,FDI,53.94801343,-125.8595933,
1492493,LW,53.94801343,-125.8595933,
1365151,FDI,53.94176805,-125.4572245,
1365151,LW,53.94176805,-125.4572245,
1519870,LW,54.32216049,-125.5453592,
59266,FDI,53.8316542,-125.3324037,
59266,LW,53.8316542,-125.3324037,
98141,FDI,53.80457003,-125.3110308,
98141,LW,53.80457003,-125.3110308,
1223795,FDI,54.44320058,-126.0780501,
1492352,FDI,54.36522679,-126.1309178,
1492352,LW,54.36522679,-126.1309178,
62279,FDI,53.85776057,-125.302188,
62279,LW,53.85776057,-125.302188,
1222794,FDI,54.44870587,-126.1489706,
118596,FDI,53.82834438,-125.3082694,
1069576,FDI,53.80201919,-125.4118075,
1319810,FDI,54.40092056,-125.922315,
1319810,LW,54.40092056,-125.922315,
71495,FDI,53.82501441,-125.3108173,
71495,LW,53.82501441,-125.3108173,
69214,FDI,53.84166502,-125.3147435,
61010,FDI,53.83227848,-125.3184746,
61010,LW,53.83227848,-125.3184746,
1492390,FDI,54.36117252,-126.1110702,
1492390,LW,54.36117252,-126.1110702,
118599,FDI,53.85747925,-125.3513867,
1069525,LW,53.78701227,-125.4216034,
1069525,FDI,53.78701227,-125.4216034,
1519951,FDI,54.46157539,-126.23592,
1519951,LW,54.46157539,-126.23592,
118012,FDI,53.83240836,-125.3228071,
118012,LW,53.83240836,-125.3228071,
67711,FDI,53.83459431,-125.3114727,
67711,LW,53.83459431,-125.3114727,
1492490,FDI,53.93925652,-125.8375616,
1492490,LW,53.93925652,-125.8375616,
1068063,FDI,53.79192845,-125.2624124,
1068063,LW,53.79192845,-125.2624124,
1069550,FDI,53.81572609,-125.4220995,
68393,FDI,53.86070711,-125.317193,
68393,LW,53.86070711,-125.317193,
69706,FDI,53.80073015,-125.4241198,
1439832,LW,53.93500091,-125.4257653,
1439832,FDI,53.93500091,-125.4257653,
1492250,FDI,54.46109484,-126.1257843,
1492250,LW,54.46109484,-126.1257843,
60932,FDI,53.79736959,-125.3935273,
60932,LW,53.79736959,-125.3935273,
110439,CW,53.02625162,-119.6191836,
1069703,FDI,53.90387833,-125.9323166,
1423031,LW,52.4165151,-121.2950828,
1480571,LW,52.44818716,-121.2417764,
1480570,LW,52.44299009,-121.227502,
1422978,LW,52.4560122,-121.3652841,
1526210,CW,54.43590231,-122.8517066,
1526210,BA,54.43590231,-122.8517066,
1526210,PY,54.43590231,-122.8517066,
1526210,LW,54.43590231,-122.8517066,
1480730,LW,54.81103972,-127.6703251,
1405551,LW,52.44741554,-121.350143,
1526232,LW,54.57298104,-128.583648,
1607442,LW,54.7780576,-127.4181956,
1606056,LW,54.72766019,-127.3232315,
71448,FDI,52.25983964,-122.7544722,
115937,LW,53.89435906,-122.999236,
120184,LW,53.87948779,-123.0141137,
1567580,FDI,53.90884218,-125.7898666,
1567580,LW,53.90884218,-125.7898666,
1455370,FDI,55.10812183,-122.9967003,
1492210,LW,52.57039772,-121.3372829,
1445930,FDI,54.82489047,-125.4469658,
1378991,BA,55.39003679,-127.8500885,
1378991,FDI,55.39003679,-127.8500885,
1378991,LW,55.39003679,-127.8500885,
1454470,LW,55.40000974,-127.8515005,
1536869,LW,55.39347002,-127.8062613,
1536869,CW,55.39347002,-127.8062613,
1536869,FDI,55.39347002,-127.8062613,
1536869,LW,55.39398764,-127.8151064,
1536869,CW,55.39398764,-127.8151064,
1536869,FDI,55.39398764,-127.8151064,
1536192,FDI,55.40340631,-127.8327547,
1536192,LW,55.40340631,-127.8327547,
1532897,LW,55.40793575,-127.8422864,
1532897,BA,55.40793575,-127.8422864,
1532897,FDI,55.40793575,-127.8422864,
1569495,LW,53.11982794,-119.8601657,
1536843,FDI,55.30063166,-127.2885924,
1422971,LW,52.592258,-122.0222123,
1386837,LW,52.5706393,-122.0067796,
1422973,LW,52.60343384,-122.0132576,
107293,FDI,52.25435893,-122.770379,
1048692,LW,52.27751833,-121.3227939,
1425935,LW,52.57974267,-122.0111434,
1464132,LW,54.26194298,-124.3502497,
1422471,LW,52.58557506,-122.1403667,
1315374,LW,52.5456783,-121.9970463,
1315378,LW,52.53891749,-121.9848694,
1422330,LW,52.58984364,-122.0126089,
1315371,LW,52.53159766,-121.9736295,
1422291,LW,52.59473683,-122.0131823,
1464410,FDI,53.92571731,-126.9795094,
1495010,FDI,53.75327085,-126.974561,
1434732,LW,52.31325568,-121.3206642,
1575555,FDI,53.8730229,-126.3672425,
1524659,FDI,54.20543596,-127.2265328,
1072863,FDI,53.8663508,-126.3499506,
1575917,FDI,53.87162276,-126.3673264,
1576015,FDI,53.86490293,-126.3783192,
1576257,LW,54.46112271,-125.9945056,
1576257,FDI,54.46112271,-125.9945056,
1575935,FDI,53.86913786,-126.3524426,
1576195,FDI,53.87134318,-126.3654451,
1575955,FDI,53.86734176,-126.3504616,
1575977,FDI,53.86412863,-126.3526561,
1575996,FDI,53.86225179,-126.3526644,
1315376,LW,52.54902032,-121.9969492,
1452912,LW,53.43836017,-123.5395853,
1464671,LW,53.2569243,-122.5722739,
1460630,LW,53.18237148,-122.4229579,
1460131,LW,53.20876155,-122.4687902,
1464650,LW,53.17497089,-122.4393967,
1326650,LW,53.59235279,-123.2174445,
1460132,LW,52.43510091,-121.3638635,
1117573,LW,52.21533621,-121.423789,
1472570,LW,54.842053,-122.8380126,
1505530,CW,54.08732528,-122.0450329,
1412571,FDI,53.78000521,-125.4544565,
1412571,LW,53.78000521,-125.4544565,
1184112,LW,53.37965868,-123.7116642,
1536832,FDI,54.46913484,-125.6181828,
1462371,FDI,54.44012583,-125.4389009,
1462510,FDI,54.43485251,-125.4380473,
1536818,FDI,54.482916,-125.6473859,
1536827,FDI,54.47762696,-125.6350615,
1007959,FDI,54.50377545,-125.379176,
1462497,FDI,54.43923642,-125.4100034,
1462370,FDI,54.42606003,-125.5088896,
1536824,FDI,54.47739404,-125.6487251,
1462493,FDI,54.40743581,-125.4204745,
1462470,FDI,54.41358427,-125.4178726,
1462270,FDI,54.84701796,-125.7452355,
1536820,FDI,54.4810317,-125.6495739,
94018,FDI,54.52197785,-125.2009893,
1462471,FDI,54.42154083,-125.4299368,
1542493,FDI,53.78601011,-124.799974,
1542491,FDI,53.7661818,-124.8538282,
1382353,PY,52.08954675,-122.3823661,
1542490,FDI,53.7753585,-124.8322908,
1463754,FDI,53.82889323,-124.6852819,
1431772,FDI,53.94964918,-124.6459517,
121243,PY,52.29613753,-122.7089401,
1463780,FDI,53.83168141,-124.7591232,
1542492,FDI,53.78474101,-124.813149,
1463779,FDI,53.84781557,-124.6663784,
1472231,FDI,54.09700061,-125.2842698,
1472231,LW,54.09700061,-125.2842698,
1431390,FDI,53.95583822,-124.7393514,
1412597,FDI,53.86179266,-125.3018994,
1412597,LW,53.86179266,-125.3018994,
1472232,FDI,54.09431467,-125.2855795,
1472232,LW,54.09431467,-125.2855795,
1472230,FDI,54.09959154,-125.2857932,
1472230,LW,54.09959154,-125.2857932,
1412570,FDI,53.79263495,-125.4579453,
1412570,LW,53.79263495,-125.4579453,
1412572,LW,53.7953206,-125.3718112,
1412572,FDI,53.7953206,-125.3718112,
1412592,LW,53.88193381,-125.2852193,
1412592,FDI,53.88193381,-125.2852193,
1412594,LW,53.8491161,-125.3416873,
1412594,FDI,53.8491161,-125.3416873,
1412596,LW,53.85059024,-125.3231214,
1412596,FDI,53.85059024,-125.3231214,
1412598,LW,53.85865713,-125.3241442,
1412598,FDI,53.85865713,-125.3241442,
1476190,LW,53.83434279,-125.2897023,
1476190,FDI,53.83434279,-125.2897023,
1412593,LW,53.8603361,-125.3720577,
1412593,FDI,53.8603361,-125.3720577,
1612996,FDI,54.13166797,-124.7582737,
1423472,LW,52.35660823,-121.6703838,
1228670,LW,52.09441822,-121.3058913,
1416675,FDI,53.80232501,-125.3854465,
1416675,LW,53.80232501,-125.3854465,
1416676,FDI,53.8034109,-125.3747174,
1416676,LW,53.8034109,-125.3747174,
1416673,FDI,53.80986745,-125.3891785,
1416671,FDI,53.81994591,-125.3904741,
1451293,LW,52.3155392,-121.5742878,
1412599,FDI,53.84709356,-125.3637701,
1412599,LW,53.84709356,-125.3637701,
1563256,LW,52.71222954,-122.6704883,
1416670,FDI,53.82672752,-125.3883593,
1416674,FDI,53.80638872,-125.3845306,
1416674,LW,53.80638872,-125.3845306,
1228671,LW,52.10620453,-121.330182,
1452675,LW,52.36294869,-121.5853644,
1068061,FDI,53.78955058,-125.3012608,
1068061,LW,53.78955058,-125.3012608,
1402712,LW,54.36519214,-126.318048,
1402712,PW,54.36519214,-126.318048,
1402712,FDI,54.36519214,-126.318048,
118725,FDI,53.86848088,-125.6941226,
44150,FDI,54.44011557,-126.0814962,
1540610,FDI,54.99916966,-127.2198983,
118581,FDI,53.86059529,-125.389426,
118581,LW,53.86059529,-125.389426,
1527531,LW,52.60654105,-122.0444756,
1595195,LW,52.41663432,-121.2023831,
1595195,PW,52.41663432,-121.2023831,
1580836,LW,52.62105985,-122.0271531,
1519591,LW,52.43340627,-121.2343801,
1519591,PW,52.43340627,-121.2343801,
1580817,LW,52.60480301,-122.0345807,
1527731,LW,52.39495881,-121.3269552,
1425932,LW,52.61040413,-122.0177539,
1425933,LW,52.59683634,-122.0107828,
1226773,LW,52.42672201,-121.1925647,
1226773,PW,52.42672201,-121.1925647,
1580835,LW,52.62656289,-122.047936,
1279091,LW,52.54995372,-122.1081932,
1425931,LW,52.60677792,-122.0058714,
1481130,LW,52.58336236,-122.0061435,
1625336,LW,54.09079373,-122.1142252,
1362573,LW,55.70305538,-123.7944511,
1280990,LW,55.6314773,-123.7215238,
1412432,LW,55.79016407,-123.9714446,
1412434,LW,55.78883431,-123.9543334,
1540890,FDI,55.20276282,-122.9891108,
1549470,LW,55.6878921,-123.859027,
1522014,LW,55.77322834,-123.9053993,
1525230,LW,52.42507829,-122.0972974,
1452690,LW,52.38886348,-121.7145152,
1651421,LW,54.05883244,-122.0282338,
1651373,FDI,54.48041581,-125.6811327,
1652723,LW,54.45322294,-126.2523138,
1652723,FDI,54.45322294,-126.2523138,
1607491,FDI,54.4584208,-126.0094918,
1644380,LW,53.89534034,-123.2899653,
1610675,LW,54.99860296,-122.7893951,
1607502,FDI,54.39751609,-125.4410439,
1538852,FDI,54.39553784,-124.5091122,
1464014,FDI,52.04107058,-120.5238771,
1464014,LW,52.04107058,-120.5238771,
1004624,FDI,54.10031999,-125.9474428,
1009042,FDI,54.10266356,-125.949066,
1536838,FDI,54.36237895,-125.5481271,
1462150,FDI,54.31820661,-125.3737238,
1606838,FDI,53.99380603,-127.079167,
1524632,FDI,54.01286475,-126.9663337,
1452674,LW,52.36658326,-121.5673194,
1607499,FDI,54.38565444,-125.4771375,
1574578,FDI,54.21579517,-127.3097016,
106930,FDI,53.98603263,-126.7381901,
1281472,LW,52.99869494,-119.4906198,
1572143,LW,53.76775303,-122.9282256,
1004623,FDI,54.10128404,-125.9528517,
1536814,FDI,54.48236718,-125.6636177,
1543392,FDI,54.15685113,-124.6682509,
1536845,FDI,54.37785147,-125.4144675,
1607441,LW,54.78818027,-127.409832,
1587715,LW,53.55708319,-122.9828887,
1539591,LW,53.87120355,-123.326771,
1607503,FDI,54.3997122,-125.4360992,
1536817,FDI,54.46775082,-125.6773641,
1461875,FDI,54.40897182,-125.4874669,
1528472,LW,52.43221636,-121.8369327,
1562495,BG,54.44859413,-128.8217129,
1562495,FDI,54.44859413,-128.8217129,
1562495,PY,54.44859413,-128.8217129,
1562495,LW,54.44859413,-128.8217129,
1462332,FDI,54.45768821,-125.649962,
1607450,FDI,54.39970002,-125.5030407,
1461891,FDI,54.40929107,-125.532881,
1608136,LW,54.09568585,-123.3000066,
50425,FDI,54.11126854,-125.8975192,
1464014,FDI,52.05078466,-120.533022,
1464014,LW,52.05078466,-120.533022,
1607295,LW,53.90353754,-123.3418406,
1462513,FDI,54.41318038,-125.4720055,
1569075,LW,53.78950946,-123.2134942,
1535905,LW,52.06562281,-120.7806337,
120341,PY,52.24052388,-122.6088592,
120343,PY,52.23478083,-122.6141257,
1651192,FDI,54.56689161,-125.842161,
1536848,FDI,54.28926251,-125.1669278,
1462132,FDI,54.40569088,-125.5151149,
1651404,LW,53.23576766,-122.3801349,
1545374,CW,53.32721165,-121.3191102,
1607476,FDI,54.25079028,-125.106312,
1626817,FDI,54.36451818,-125.615731,
1462411,FDI,54.38957034,-125.4462864,
1385115,FDI,54.59452431,-125.8253298,
1004781,FDI,54.09820964,-125.9465978,
77597,FDI,54.08878053,-125.935035,
1607471,FDI,54.25573013,-125.1336197,
1610064,LW,52.09166564,-120.7775036,
1610064,PW,52.09166564,-120.7775036,
1607501,FDI,54.3836653,-125.4553887,
1529592,FDI,54.4379921,-125.688627,
1543170,FDI,54.17192083,-124.6620636,
1462451,FDI,54.38927194,-125.4537085,
1375357,FDI,53.33563622,-123.9871759,
1477231,LW,52.00081173,-121.0741972,
121174,FDI,52.25016258,-122.7468135,
1462511,FDI,54.42636821,-125.4724174,
73319,FDI,54.46413789,-125.6649564,
-404570000,CW,55.66431645,-128.2903166,
1508791,LW,54.22157856,-127.2917084,
1528078,LW,54.46149294,-126.617844,
1569637,LW,54.21017507,-127.1830878,
1531044,LW,54.06085827,-126.4698224,
1559575,FDI,54.17548485,-125.3254778,
1559535,FDI,54.17015102,-125.3457349,
1541357,FDI,54.79352248,-124.8580541,
1651708,FDI,54.41498501,-125.7357868,
1385071,FDI,54.35268812,-125.809299,
1319934,FDI,54.58905975,-125.7887329,
1607480,FDI,54.42736853,-125.7870817,
1607488,FDI,54.33808031,-125.7989214,
1559715,LW,54.52548877,-126.7701032,
1559715,FDI,54.52548877,-126.7701032,
1607490,FDI,54.3441395,-125.7637969,
1008271,FDI,54.56541045,-125.6602509,
1559675,LW,54.45849809,-126.7459404,
1559675,FDI,54.45849809,-126.7459404,
1537412,FDI,54.20449648,-125.2998344,
1559695,FDI,54.47042738,-126.6538872,
1559695,LW,54.47042738,-126.6538872,
1654604,FDI,54.25974866,-126.1496874,
1654604,LW,54.25974866,-126.1496874,
1385072,FDI,54.34839752,-125.7899484,
1444613,FDI,54.70227272,-127.0715507,
1444613,LW,54.70227272,-127.0715507,
1523754,LW,54.69333254,-127.0768727,
1523754,FDI,54.69333254,-127.0768727,
1520933,LW,53.82262323,-123.2019161,
1650878,FDI,54.58354499,-125.6106029,
1651119,FDI,54.59881908,-125.5837154,
1650847,FDI,54.60485955,-125.6933446,
1650836,FDI,54.45280537,-125.5778515,
-514270000,FDI,54.00275779,-126.7861207,
-514270000,LW,54.00275779,-126.7861207,
-573560000,LW,53.87192318,-125.4020811,
-573560000,FDI,53.87192318,-125.4020811,
1423851,FDI,53.7864246,-125.4094354,
1423851,LW,53.7864246,-125.4094354,
-500980000,FDI,54.02005224,-126.8401768,
-500980000,LW,54.02005224,-126.8401768,
1561477,LW,54.1290655,-126.6856066,
1561477,FDI,54.1290655,-126.6856066,
1423850,FDI,53.78218293,-125.3709075,
1423850,LW,53.78218293,-125.3709075,
1412590,LW,53.87299356,-125.3771441,
1412590,FDI,53.87299356,-125.3771441,
-500910000,LW,54.01556971,-126.821496,
-500910000,FDI,54.01556971,-126.821496,
1476290,FDI,53.78372982,-125.1933172,
1476290,LW,53.78372982,-125.1933172,
1412602,FDI,53.83961375,-125.3109498,
1412602,LW,53.83961375,-125.3109498,
1412603,LW,53.84114153,-125.2927096,
1412603,FDI,53.84114153,-125.2927096,
1607492,FDI,54.51581453,-125.7633496,
1540041,FDI,54.32078633,-125.4037882,
1654616,LW,54.2907826,-126.1544996,
1654616,FDI,54.2907826,-126.1544996,
1009938,FDI,54.68396816,-125.6368004,
1423070,FDI,52.3324956,-123.0313389,
35055,LW,53.8812504,-123.3764401,
1528473,LW,52.44264204,-121.8451233,
1644520,LW,52.99599677,-119.4850605,
1559616,FDI,54.1548834,-125.3520268,
1559615,FDI,54.17573995,-125.3068952,
35639,LW,53.88561659,-123.3732733,
1068529,LW,53.79389704,-123.1986423,
1294939,FDI,52.33373945,-122.9394277,
1514830,LW,53.80773565,-123.2069128,
1645564,LW,52.90266029,-119.3992919,
1644518,LW,52.99773731,-119.468424,
1644519,LW,52.99904396,-119.4797079,
1528478,LW,52.42824115,-121.8313186,
1447316,FDI,52.36880955,-122.9965262,
1653339,LW,54.44340698,-126.230467,
1653339,FDI,54.44340698,-126.230467,
1634896,LW,52.6409188,-122.0861443,
1626196,LW,52.63326181,-122.145266,
1578237,LW,53.01813627,-119.5799522,
1577395,LW,53.02198654,-119.60161,
1576535,LW,53.01621233,-119.6003252,
1226412,LW,53.02396285,-119.5820178,
1583238,LW,54.29625628,-126.9726259,
1651701,FDI,54.43779472,-125.556174,
1650849,FDI,54.6033851,-125.6227856,
1052991,LW,52.26194719,-121.543219,
1459493,FDI,53.81874727,-126.0364721,
1412601,LW,53.84540465,-125.3077617,
1412601,FDI,53.84540465,-125.3077617,
1423092,FDI,52.32454562,-123.0409697,
1447311,FDI,52.34961094,-122.9645497,
1598415,LW,52.42317076,-121.6136178,
1598416,LW,52.41579888,-121.6276046,
1650924,FDI,54.58646143,-125.6250484,
1536352,LW,54.26178171,-126.9494599,
1451295,LW,52.35199428,-121.7285297,
1653498,FDI,54.34588249,-126.0418397,
1653498,LW,54.34588249,-126.0418397,
1459443,FDI,54.51678216,-126.5989062,
1459462,FDI,54.46414297,-126.0136232,
1531351,FDI,54.82642436,-125.6315968,
1651707,FDI,54.41044467,-125.7193561,
1654607,LW,54.27567402,-126.1438708,
1654607,FDI,54.27567402,-126.1438708,
1539433,LW,52.44133948,-121.5816199,
1536251,LW,54.11734381,-127.2206915,
1607486,FDI,54.39567697,-125.8740531,
1651744,FDI,54.35628976,-125.4138164,
1484715,LW,52.30245029,-121.318475,
1504399,LW,52.21452375,-121.0113818,
1294931,FDI,52.39872214,-122.9651122,
1294951,FDI,52.37661868,-122.9424664,
1559175,PY,54.2748436,-128.5741126,
1559175,BG,54.2748436,-128.5741126,
1559175,LW,54.2748436,-128.5741126,
1597459,LW,54.30639869,-128.600814,
1597459,BG,54.30639869,-128.600814,
1515270,FDI,52.36801772,-122.928004,
1447307,FDI,52.37070349,-122.871162,
1608457,BG,54.29254804,-128.5973018,
1608457,PY,54.29254804,-128.5973018,
1608457,LW,54.29254804,-128.5973018,
1650881,FDI,54.56489628,-125.6824589,
1294930,FDI,52.38672984,-122.9665203,
1292617,FDI,52.42845417,-123.1163724,
1515291,FDI,52.32104609,-122.9803864,
1292613,FDI,52.41805807,-123.1277984,
1492492,FDI,53.94161853,-125.8545786,
1492492,LW,53.94161853,-125.8545786,
1493490,LW,54.12579977,-125.8584806,
1493490,FDI,54.12579977,-125.8584806,
1579098,LW,53.92100019,-125.4133041,
1592096,LW,53.91921361,-125.8633373,
1592096,FDI,53.91921361,-125.8633373,
1567579,LW,53.9169184,-125.771708,
1567579,FDI,53.9169184,-125.771708,
1493430,LW,54.12216793,-125.8165891,
1493430,FDI,54.12216793,-125.8165891,
1530810,LW,54.13719326,-125.8785737,
1530810,PY,54.13719326,-125.8785737,
1530810,FDI,54.13719326,-125.8785737,
1492491,FDI,53.93889487,-125.8114044,
1492491,LW,53.93889487,-125.8114044,
1591996,FDI,54.11136714,-125.8469686,
1447310,FDI,52.34333968,-122.9105383,
1627596,FDI,54.40302461,-125.7030738,
1650871,FDI,54.60167565,-125.6343551,
1651694,FDI,54.57975167,-125.6583454,
1650820,FDI,54.39315067,-125.7864921,
1591955,FDI,54.11180201,-125.805157,
1591955,LW,54.11180201,-125.805157,
1650920,FDI,54.59198037,-125.6234148,
1293313,FDI,52.49835104,-123.215075,
1293314,FDI,52.49379119,-123.2362576,
1531844,LW,54.07385427,-126.360912,
1349779,LW,52.88546547,-119.38301,
1471871,LW,53.00197882,-119.4764584,
1493491,FDI,54.12788227,-125.8416224,
1440392,FDI,53.933675,-125.792129,
1440392,LW,53.933675,-125.792129,
1579075,FDI,53.91772708,-125.4250028,
1591956,FDI,54.10853429,-125.8775389,
1651191,FDI,54.5975279,-125.5953371,
1650899,FDI,54.58921736,-125.606369,
1651704,FDI,54.59313558,-125.6400932,
1627597,FDI,54.42645906,-125.7337325,
1650879,FDI,54.60111057,-125.6025755,
1650809,FDI,54.6015565,-125.5787763,
1651745,FDI,54.62916881,-125.6411273,
1422974,FDI,52.32984928,-123.014267,
1559335,FDI,53.81858504,-126.0312285,
1493431,FDI,54.13034253,-125.8319346,
1493431,LW,54.13034253,-125.8319346,
1611196,LW,54.77499785,-127.4604343,
1606225,LW,54.7274819,-127.2938044,
1607581,LW,54.75753286,-127.3566882,
1611617,LW,54.72568085,-127.2348999,
1611237,LW,54.7954681,-127.5300973,
1606222,LW,54.7377893,-127.2901684,
1607577,LW,54.75236108,-127.3494875,
1606235,LW,54.79554759,-127.5478439,
1607576,LW,54.76186181,-127.3604256,
1606223,LW,54.74392413,-127.3234477,
1611043,LW,54.77581593,-127.4508097,
1611255,LW,54.78653019,-127.5407467,
1606238,LW,54.79754199,-127.5375094,
1592095,FDI,53.92027689,-125.8761338,
1592095,LW,53.92027689,-125.8761338,
1591942,FDI,54.08809736,-125.8567315,
1591938,FDI,54.1022302,-125.8701794,
1607357,LW,54.7858974,-127.5350476,
1606218,LW,54.74230837,-127.2955961,
1294938,FDI,52.3404226,-122.9453751,
1515268,FDI,52.44038669,-123.1513353,
1423106,FDI,52.32686427,-123.0002059,
1600335,FDI,54.77048427,-124.8140483,
1567581,FDI,53.92165266,-125.7461203,
1559415,FDI,53.8047401,-125.9950971,
1541333,FDI,54.82997531,-124.8743838,
1183753,LW,53.30802758,-123.6850426,
1562376,BG,54.44276711,-128.8292815,
1562376,PY,54.44276711,-128.8292815,
1562376,FDI,54.44276711,-128.8292815,
1562376,LW,54.44276711,-128.8292815,
1657083,LW,55.47225287,-126.6788577,
1607448,FDI,54.51558737,-125.823167,
1654607,LW,54.27567402,-126.1438708,
1654607,FDI,54.27567402,-126.1438708,
1671245,FDI,54.42794454,-125.8639055,
1670112,FDI,54.36544993,-125.5489964,
1671240,FDI,54.43439965,-125.835877,
1650929,FDI,54.40280805,-125.6503971,
